character_id,raw_character_text
4838.0,The Serpent
4839.0,Poison Lenny
4840.0,Bathing Beauty
4841.0,Cletus' Son
4842.0,NATIVE AMERICAN REPORTER
4843.0,John Squawking Bear
4844.0,Hippie Hulk
4845.0,PRETTY BLONDE GIRL
4846.0,Teen Boy
4847.0,Odd-looking Man
4848.0,Darcy's Mom
4849.0,Darcy's Dad
4850.0,11-Year-Old Moe
4851.0,8-Year-Old Lenny
4852.0,8-Year-Old Carl
4853.0,8-Year-Old Barney
4854.0,8-Year-Old Homer
4856.0,8-Year-Old Wiggum
4857.0,16-Year-Old Wiggum
4858.0,24-Year-Old Wiggum
4859.0,32-Year-Old Wiggum
4860.0,24-Year-Old Homer
4861.0,Grieving Widow
4862.0,32-Year-Old Homer
4863.0,Band Leader
4864.0,8-Year-Old Frink
4865.0,8-Year-Old Eleanor
4866.0,24-Year-Old Eleanor
4867.0,32-Year-Old Eleanor
4868.0,8-Year-Old Marge
4869.0,8-Year-Old Comic Book Guy
4870.0,24-Year-Old Marge
4871.0,Young Sea Captain
4872.0,Climber #1
4873.0,Climber #2
4874.0,Blind Climber
4875.0,MANLY VOICE
4876.0,James Patterson
4877.0,Dark Stanley
4878.0,School Psychologist
4879.0,George W. Bush
4880.0,12-YEAR-OLD YOKEL GIRL
4881.0,11-YEAR OLD YOKEL GIRL
4882.0,10-YEAR OLD YOKEL BOY
4883.0,9-YEAR OLD YOKEL BOY
4884.0,8-YEAR OLD YOKEL GIRL
4885.0,7-YEAR OLD YOKEL BOY
4886.0,6-YEAR OLD YOKEL BOY
4887.0,Chinese Restaurateur
4888.0,Dr. Swanson
4889.0,Videogame Narrator
4890.0,Witney Spuckler
4891.0,Jitney Spuckler
4892.0,BIRTHDAY
4893.0,INCEST
4894.0,Spuckler Kids
4895.0,CRYSTAL METH
4896.0,Stephen Sondheim
4898.0,Psychologist
4899.0,Andy Dick
4900.0,Moon Cletus
4901.0,Selma's Brain
4902.0,Box Delivery Man
4903.0,Scariest Driver
4906.0,Male Assistant
4907.0,Female Assistant
4908.0,Male Coworker
4909.0,Male Dmv Suit
4910.0,Female Dmv Suit
4911.0,Flint Drywall
4912.0,Tabloid Editor
4913.0,Paris Texan
4914.0,Rose Quimby
4915.0,MARIA SHRIVER KENNEDY QUIMBY
4917.0,Enrico Irritazio
4918.0,Attractive Woman #1
4919.0,Attractive Woman #2
4920.0,Portly Wizard
4921.0,Elf Marge
4922.0,VENDOR APU
4923.0,Large Cobra
4924.0,Enchantress Krabappel
4925.0,Bird Skinner
4926.0,Troll Moe
4927.0,Shadow Knight
4928.0,Wench Milhouse
4929.0,Pixie Head
4931.0,East Indian Girl
4932.0,East Indian Father
4933.0,Rogue Dolph
4934.0,Rogue Kearney
4935.0,Rogue Jimbo
4936.0,British Announcer
4937.0,Male Fan #1
4938.0,Male Fan #2
4939.0,Nelson's Head
4940.0,Viking Comic Book Guy
4941.0,Satyr Largo
4942.0,Ronaldo's Thoughts
4943.0,Spanish Baseball Announcer
4944.0,Springfield Fans
4945.0,Joe Laboot
4946.0,Shelbyville Manager
4947.0,Old Bart
4948.0,Old Milhouse
4949.0,Ghost Marge
4950.0,Sheep #1
4951.0,Sheep #2
4954.0,Wagon Wheel Demonstrator
4955.0,Winning Farmer
4956.0,Grim Farmer
4957.0,Dispatch Operator
4958.0,Sharquelle
4961.0,Kiefer Sutherland
4962.0,Hazmat Guy
4963.0,Jimbo's Mom
4964.0,Jack Bauer
4965.0,Chloe O'Brien
4966.0,Cosine
4968.0,Dr. Hwang
4969.0,Hip Hop-style Announcer
4970.0,Tooth Decay
4971.0,Gum Disease
4972.0,Bad-ass Voice
4973.0,Luda-Crest
4974.0,Ludacris
4975.0,2nd Hygienist
4976.0,Dental Assistant
4977.0,Prescott Butterfat III
4978.0,Stripper
4980.0,Slacker Girl
4981.0,Slacker Dude
4982.0,Clearly Dubbed-in Voice
4983.0,Store Announcer
4984.0,Lionel Richie
4985.0,Improv Actor
4986.0,Improv Actress
4987.0,Colby
4988.0,Plane Computer
4989.0,Sad Boy
4990.0,Widow
4991.0,Marcello
4992.0,Hockey Player
4993.0,Placido Domingo
4994.0,Elegant Man
4995.0,Shrill Voice
4996.0,Dorothy
4997.0,JULIA
4998.0,Bedtime Krusty Doll
4999.0,Jersey Girl Customer
5000.0,Sleazy-looking Woman
5001.0,Smug Young Man
5002.0,Smug Woman
5003.0,Smug Liberal Man
5004.0,Gay Men
5005.0,Gerta
5006.0,Tow Driver Prisoner #1
5007.0,Tow Driver Prisoner #2
5008.0,Tow Driver Prisoner #3
5009.0,Singing Prisoners
5010.0,Train Engineer
5011.0,Tow Driver Prisoners
5012.0,Dwight
5014.0,Ted Nugent
5015.0,Father Donnelly
5016.0,Senate Mouse
5017.0,Elevator Voice
5018.0,MEN IN CROWD
5020.0,Hispanic Teen
5021.0,Passenger
5022.0,First Officer
5023.0,Second Officer
5025.0,Old-style Operator
5026.0,NERD
5027.0,NORBERT
5028.0,GAYLORD Q. TINKLEDINK
5029.0,UNCLE NORBERT
5030.0,UNCLE ZACK
5031.0,Mr. Johnson
5032.0,Milo
5033.0,Korean Singer
5034.0,Tintin
5035.0,Dan Clowes
5036.0,Alan Moore
5037.0,Art Spiegelman
5038.0,CUTE GIRL
5039.0,BERNICE
5040.0,Vietnamese Woman
5041.0,Husband #1
5043.0,Husband #2
5044.0,Husband #3
5045.0,2nd Business Woman
5046.0,Jack Black
5047.0,Latino Male Clerk
5048.0,Salesman #1
5049.0,Salesman #2
5050.0,Sexy Saleswoman
5052.0,Keith Olbermann
5053.0,Talking Frog
5054.0,Disclaimer Announcer
5055.0,Tall Cowboy
5056.0,Wes Doobner
5057.0,Sideshow Bob's Mother
5058.0,Sideshow Bob's Father
5061.0,Hispanic Crowd
5062.0,Memory Wiggum
5063.0,Memory Marge
5064.0,Memory Homer
5065.0,High School Glee Club
5066.0,Memory Lisa
5067.0,Memory Bart
5068.0,20-Year-Old Homer
5069.0,Memory Duffman
5070.0,RECORDED SIDESHOW MEL VOICE
5072.0,Cheesy McMayor
5073.0,Dan Rather
5074.0,News Producer
5075.0,Candidates
5076.0,Farmer's Wife
5077.0,Ivy League-type
5079.0,Scruffy Blogger
5080.0,Jon Stewart
5081.0,CAMPAIGN ANNOUNCER
5082.0,Senator Whinergirl
5084.0,Campaign Worker #1
5085.0,Senator Vane
5086.0,GOV. HUNTINGCHURCH
5087.0,ALEPPO
5088.0,Fred Thompson
5090.0,Dennis Kucinich
5091.0,Adriatica Vel Johnson
5092.0,Clarence Nitbaum
5094.0,Young Lou
5095.0,Young Comic Book Guy
5096.0,Prof. August
5097.0,Prof. August's Thoughts
5098.0,Gas Man
5099.0,College Kid
5100.0,2nd College Kid
5101.0,Buxom Coed
5102.0,Patron
5103.0,MUSCLE-BOUND IDIOT DEPARTMENT HEAD
5104.0,Kurt Loder
5108.0,Tunnel Of Love Carny
5109.0,Bonnie
5110.0,Clyde
5111.0,Clyde's Thoughts
5112.0,Newsreel Narrator
5113.0,Franklin Roosevelt
5114.0,Japanese Ambassador
5115.0,Mexican Mouse
5117.0,The Vamp
5118.0,Shady
5119.0,Moe Dog
5120.0,Snooty Male Flea
5121.0,Lady Bitington
5122.0,Siamese Cats
5123.0,Upper-class Fleas
5124.0,Lisa Puppy
5125.0,Bart Puppy
5126.0,Dog Catcher Willie
5127.0,Wacky Dog
5128.0,DOGCATCHER WILLIE
5129.0,Johnny Rotten
5130.0,Nancy
5131.0,Sid
5132.0,Male Punk Rock Fan
5133.0,Steve
5134.0,Paul Cook
5135.0,Texan Announcer
5137.0,Punk #1
5138.0,Punk #2
5139.0,Mike
5140.0,School Nurse
5141.0,Terry Gross
5142.0,Betsy
5143.0,HOTDOG VENDOR
5144.0,Pepper Vendor
5145.0,Sad-looking Woman
5146.0,Happy Little Elves
5147.0,Female Prisoner
5148.0,Prisoner Lisa
5149.0,Bald Detective
5150.0,Red-haired Detective
5151.0,E.T. Reporter
5152.0,Chazz Busby
5153.0,Annette
5154.0,Smoke Lisa
5155.0,Lillian Hellman
5156.0,Smoke Historical Figures
5158.0,Male Dancer
5159.0,Ballerina
5160.0,Dancer Bumped Into
5161.0,Dancer Who Bumped
5162.0,2nd Ballerina
5163.0,3rd Ballerina
5164.0,4th Ballerina
5165.0,Fema Official
5166.0,Kermit the Frog
5167.0,Royce
5168.0,COUNTRY V.J.
5169.0,Natalie Maines
5170.0,Emily Robison
5171.0,Martie Maguire
5172.0,Lurleen's Boyfriend
5173.0,Robot-singing Voice
5174.0,Trans-Clown-o-Morph
5175.0,Head Pterodactyl-bot
5176.0,Golf Announcer
5177.0,Cheddarbarrel
5178.0,4-h Judge
5179.0,ACTIVIST
5181.0,COMPOST
5182.0,Stabbed-in-jail
5183.0,Homer Puppet
5184.0,Marge Puppet
5185.0,Head Caterer
5186.0,Country Preacher
5188.0,Cow In Truck
5189.0,Mr. Kinkaid
5190.0,Head Board Member
5192.0,Film Loop
5193.0,2nd Film Loop
5194.0,Jim Jarmusch
5195.0,Bouncer
5196.0,Male Audience Member
5197.0,Female Audience Member
5198.0,Male Audience Member #2
5199.0,People On Street
5200.0,Woman On Street
5201.0,Man On Street #2
5202.0,Male Filmgoer
5203.0,Man On Street
5204.0,John C. Reilly
5205.0,Female Employee
5206.0,Hippo Critter
5207.0,Hippo #1
5208.0,Hippo #2
5209.0,Hippo #3
5210.0,Hippos
5211.0,Fozzy
5212.0,Lance Armstrong
5214.0,Female Automated Voice
5215.0,Little Homer
5216.0,Celebrity Reporter
5217.0,Paparazzi
5218.0,Theater Actor
5219.0,Drew Carey
5220.0,Krusketeers
5221.0,C.J.
5222.0,Ron Rabinowitz
5223.0,Channel 6 Executive
5225.0,Ira Man
5226.0,Protestant Leprechaun
5228.0,Patrick
5229.0,Urchin
5230.0,Mulk
5231.0,Lucky Jim
5232.0,Clay Roberts
5233.0,Denis Leary
5234.0,Brian Grazer
5235.0,Hawaiian Bartender
5237.0,Australian Bartender
5238.0,Australian Barfly
5240.0,Swedish Bartender
5242.0,Warrior Statue
5244.0,Vacu-bot
5245.0,BART-LIKE VOICE
5246.0,Joe Montana
5247.0,Quenly
5248.0,Devon
5252.0,Alberto
5253.0,3-Year-Old Lisa
5254.0,5-Year-Old Bart
5255.0,Sylvia
5256.0,20-Year-Old Patty
5257.0,20-Year-Old Selma
5258.0,Ruthie
5259.0,Doreen
5260.0,Bureaucrat
5261.0,People In Line
5262.0,Ghost Julio
5263.0,Ghost Toddler
5264.0,Talking Credenza
5265.0,Man In Bar
5266.0,Female Event Host
5267.0,Merl Reagle
5268.0,Will Shortz
5269.0,Santas
5270.0,Dr. King
5271.0,Mall Worker
5272.0,Brainiac Bar Man
5273.0,Smug Salesman
5274.0,Mapple Shoppers
5275.0,Male Shopper
5276.0,Steve Mobbs
5277.0,MIDDLE EASTERN BOY
5278.0,Bashir
5279.0,Mina
5280.0,Octopus
5281.0,Arab Man
5282.0,Thought Bubble Lenny
5283.0,Amid
5284.0,Blue Genie
5285.0,Billionaire
5287.0,Scared Billionaire
5288.0,Jeff Bezos
5289.0,Poker-playing Billionaire
5290.0,Suburban Mother
5291.0,Wall-E
5293.0,Mark Cuban
5295.0,Angel Mark Cuban
5296.0,Muk Mu
5298.0,Marv Albert
5299.0,Millionaire
5300.0,Art Instructor
5301.0,Juliet Hobbes
5302.0,Folk Art Singer
5303.0,Prof. Hobbes
5304.0,Mrs. Hobbes
5305.0,Fairy Princess
5306.0,Two-Nicorn
5307.0,Immigration Official
5308.0,Dragon Kearney
5309.0,Goblin Jimbo
5310.0,Teenage Vance Connor
5311.0,Vance Connor
5312.0,Teenage Carl
5313.0,Al Gore
5315.0,Jock #1
5316.0,Jock #2
5317.0,Old Italian Man
5318.0,Rest Of Kids
5319.0,Voices From Sauce
5320.0,Student With Glasses
5321.0,Student Reporter
5322.0,TEEN MAUDE FLANDERS
5323.0,Debbie Pinson
5324.0,Teenage Selma
5325.0,Teenage Patty
5326.0,Young Smithers
5327.0,Mr. Becker
5328.0,Daffodils Reading Group
5329.0,Boys' Chorus
5330.0,Girls' Chorus
5331.0,Other Boys
5332.0,Barge Captain
5333.0,Au Pair
5334.0,Male Neighbor
5335.0,Female Neighbor
5336.0,Eerie Voice
5337.0,2nd Orderly
5338.0,Dwight Eisenhower
5339.0,Nancy Gladness
5340.0,Nat Gladness
5341.0,Photo Simpsons
5342.0,Mother Superior
5343.0,Mysterious Nun
5344.0,HOMER'S HAND
5345.0,Welcome Mat
5346.0,Hot Tub Salesman
5347.0,Irish Pilot
5348.0,American Woman
5349.0,Irish Locals
5350.0,Yuppie Leprechauns
5351.0,Tom O'Flanagan
5352.0,German Krusty
5353.0,German Sideshow Mel
5354.0,Brew-master
5355.0,American Man
5356.0,2nd American Man
5357.0,Irish Kid
5358.0,Bicyclist
5359.0,Street Musician
5360.0,Eastern-european Woman
5362.0,Irish Maitre D'
5363.0,Irish Guy
5364.0,Old Irishman
5365.0,Smokers
5366.0,2nd Irish Cop
5367.0,Irish Judge
5369.0,Parson
5370.0,Coroner
5371.0,Bridal Saleslady
5372.0,Tux Salesman
5373.0,Videographer
5374.0,Deep Mysterious Voice
5375.0,Hockey Announcer #1
5376.0,Hockey Announcer #2
5377.0,Hockey Announcer #3
5378.0,Maya
5379.0,Umpa-lumpas
5380.0,Jenny
5381.0,MAJOR PRESTON
5382.0,Swedish Woman
5384.0,Sleazy Girl
5385.0,Wiggum Smiley Face
5386.0,Zamboni Operator
5387.0,Hot Dog Vendor
5388.0,Fried Dough Vendor
5389.0,Midway Barker
5390.0,Juggler
5391.0,Old Comedy Writer
5392.0,Soccer Mom
5393.0,Popular Girl #1
5395.0,Popular Girl #2
5397.0,Helicopter Parents
5398.0,Kaitlin
5399.0,GHOST
5400.0,Chaucer's Ghost
5401.0,Female Ghost
5402.0,ELEGANTLY-DRESSED GHOST
5403.0,Oscar Wilde
5404.0,Mother In Audience
5405.0,Kenny
5406.0,Science Water Promoter
5407.0,City Inspector
5408.0,Dr. Bettelheim
5409.0,Geoff
5410.0,Donald
5411.0,Caitlin
5412.0,Katelyn
5413.0,Kate Lynn
5414.0,Girl In Background
5416.0,Girl In Riding Boots
5417.0,British Groundskeeper
5418.0,Boy Resembling Ralph
5419.0,Teenage Stagehand
5420.0,Alaska Nebraska
5421.0,CAITLYN
5422.0,Walsingham
5423.0,Queen Elizabeth
5424.0,Herald Mel
5425.0,Prince Ralph
5426.0,King Julio
5427.0,Lady Marjorie
5428.0,Sir Walter Raleigh
5429.0,Advisor
5430.0,Protestant Minister
5431.0,Vietnamese Manicurist
5432.0,Doc
5433.0,Other Dwarves
5434.0,Evil Queen
5435.0,Disembodied Face
5436.0,Huntsman Willie
5437.0,Snow White
5439.0,Dwarves
5440.0,Crabby
5441.0,First Witch
5442.0,Second Witch
5443.0,Lady 911 Operator
5445.0,Mr. Toohey
5446.0,Avery Mann
5447.0,Everyman
5448.0,Older Executive
5449.0,Male Producer
5450.0,Jonah
5451.0,Director #1
5452.0,Director #2
5453.0,Lyle McCarthy
5454.0,Fiji
5456.0,Police Chief
5457.0,Leading Lady
5459.0,Former Studio Head
5460.0,Dr. Reptilicus
5461.0,Exercise Babe
5462.0,NEW TEACHER
5463.0,BIG-BUSTED DOWAGER
5464.0,Australian Woman
5466.0,Autograph-signing Fighter
5467.0,Scalper
5468.0,Chett
5469.0,Donkey
5470.0,Man Below
5472.0,Males In Audience
5474.0,Muncher
5476.0,Wild-eyed Man
5478.0,Head Soldier
5479.0,Chinese-american Worker
5480.0,LUANNE
5481.0,Carl #1
5482.0,Carl #2
5483.0,CLASSY FRENCHMAN
5484.0,COMMISSIONER POMPIDOU
5485.0,Beautiful French Lady
5486.0,Terrorist Type
5487.0,Bonk It
5490.0,Bearded Hillbilly
5491.0,Big Hillbilly
5492.0,Whitney
5493.0,Mysterious Voices
5494.0,Hooded Figures
5495.0,Gwendolyn
5496.0,Cassandra
5497.0,Esmeralda
5498.0,Homer Snowman
5499.0,Substitute Teacher
5500.0,Wiccans
5501.0,Court Reporter
5502.0,Huell Howser
5503.0,Emmy Announcer
5504.0,Female Presenter
5505.0,Wilbur
5506.0,Peyton Manning
5507.0,Eli Manning
5508.0,Cooper Manning
5510.0,Dick
5512.0,New Sister
5513.0,KID VOICE
5514.0,Sisters
5515.0,SMOTHERS BROTHERS
5516.0,DICK SMOTHERS
5517.0,TOM SMOTHERS
5518.0,Marshall Goldman
5519.0,Commanding Officer
5520.0,Brooklyn Sailor
5521.0,Boston Sailor
5522.0,Clark Gable
5523.0,Mitch Albom
5524.0,Railroad Bull
5525.0,All Railroad Bulls
5526.0,2nd Railroad Bull
5527.0,Krusty Auditioner
5528.0,Princess Penelope
5529.0,Gator
5530.0,Gary Larson
5531.0,Holly Hippie
5532.0,Eartha Kitt
5533.0,Valerie
5534.0,Lottery Official
5535.0,Magic Mirror
5536.0,Chris Martin
5537.0,2nd Nurse
5538.0,Brassy Housewife
5539.0,2nd Brassy Housewife
5543.0,Olympic Pins
5544.0,Pin Dealer
5545.0,BALD MIDGET
5546.0,Medicine Woman
5547.0,Bob Costas
5548.0,Milhoose
5549.0,Canadian Nelson
5551.0,Swedish Man
5552.0,French Canadian
5553.0,English Canadian
5554.0,Hiram
5555.0,Mabel
5556.0,Colonel Burns
5557.0,Smithers-like Valet
5558.0,Virgil Simpson
5559.0,Patroller #1
5560.0,Patroller #2
5561.0,Circus Clown
5562.0,Milford
5563.0,Obama Kids
5564.0,Librarian #2
5565.0,Hopi Singers
5566.0,Anime Kid
5568.0,Gps
5570.0,Bart's Class
5571.0,Miss Stringham
5572.0,Miss Stringham's Class
5573.0,CHILLED-OUT KID
5574.0,Bodhi
5575.0,Nikki McKenna
5576.0,COOL SECOND-GRADER #1
5577.0,COOL SECOND-GRADER #2
5578.0,Nikki's Mom
5579.0,Nikki's Dad
5580.0,Henry Higgins
5581.0,Michelle Obama
5582.0,COOL SECOND GRADER #1
5583.0,Navy Seal
5584.0,Airport Workers
5585.0,Israeli Airline Guard
5586.0,Jakob
5588.0,DOREET
5589.0,Israeli Bystander
5590.0,Chief Security Officer
5591.0,Cucumber
5592.0,Muslim Man
5593.0,Prison Guard
5594.0,Pleasant Cellmate
5595.0,Delroy
5596.0,Thought Bubble Grampa
5597.0,Wimpy-looking Boy
5598.0,Boy #3
5600.0,Silkie
5601.0,Edward G. Robinson
5602.0,Ominous Announcer
5603.0,Wise Old Alien
5604.0,Shia LaBeouf
5605.0,Sexy Girl
5606.0,Sun
5607.0,Danish Sales Rep
5608.0,Springfield Man
5609.0,National Guardsman #1
5610.0,National Guardsman #2
5611.0,National Guardsman #3
5612.0,Female Activist
5614.0,Ms. Dubinsky
5615.0,Megan
5616.0,Man At Counter
5617.0,Train Conductor
5618.0,Bomb Squad Guy
5619.0,Liberal Man
5620.0,CONSULTANT
5621.0,Cockney Flower Girls
5623.0,Sally's Father
5625.0,Shauna Chalmers
5626.0,Audrey
5627.0,Revelers
5628.0,The Queen
5629.0,Prince Charles
5630.0,Lullaby Singer
5632.0,Don Pardo
5634.0,Black Bishop
5635.0,Icelandic Man
5636.0,2nd Icelandic Man
5637.0,NEW NEIGHBOR
5638.0,WALT
5640.0,THE REAL WALT
5641.0,THE REAL BOB
5642.0,Prison Worker
5643.0,Joyce
5644.0,Mexican Man
5645.0,Southern State Trooper
5646.0,Midwestern Trooper
5647.0,New Jersey Patrolman
5648.0,Man With Crazy Beard
5649.0,Thought Bubble Lisa
5650.0,Ron Finkelsteinberg
5651.0,Sports Bar Guy #3
5652.0,Sports Bar Guy #4
5653.0,Simon Cowell
5654.0,Ryan Seacrest
5655.0,Randy Jackson
5656.0,Kara DioGuardi
5657.0,Ellen DeGeneres
5658.0,Thought Bubble Simon Cowell
5659.0,Pro Shop Clerk
5660.0,Friendly Old Golfer
5661.0,Nobel Academy President
5662.0,Military Choir
5663.0,Tsa Security Officer
5664.0,Ira Glass
5665.0,TEENAGE GIRL CAMPER
5666.0,TEENAGE BOY CAMPER
5667.0,2ND TEENAGE GIRL CAMPER
5668.0,Teenage Singers
5669.0,Kurt Hardwick
5670.0,VAN KRUUSTEN
5671.0,Flynn
5672.0,Chief Magistrate
5673.0,Aiesha
5674.0,SARAH
5676.0,E-Z Reader
5677.0,Schoolboy
5678.0,Belgian Bailiff
5679.0,Bailiff's Brother
5680.0,Afrikaner Promoter
5682.0,Maitre D'ess
5683.0,Fat Banker
5684.0,Muhammad Yunus
5685.0,Chris Hansen
5686.0,Mark Zuckerberg
5687.0,Dahlia
5688.0,Hobby Shop Owner
5689.0,Bill James
5690.0,Ball
5691.0,Teammates
5692.0,Funnel Cake Man
5693.0,Rev. Lovejoy Avatar
5694.0,Rich Uncle Pennybags
5695.0,Powerful Voice
5696.0,Colonel Ketchup
5699.0,Edmund
5700.0,Vampire Dad
5701.0,Kount
5702.0,Abby
5703.0,Professional-looking Driver
5704.0,Admissions Director
5705.0,Cloisters Girl
5706.0,Another Girl
5707.0,Ms. Marshall
5708.0,Chairman
5709.0,Nbc Executive
5710.0,Network Executive
5711.0,Personal Physician
5712.0,Sgt. Activity Doll
5713.0,Funeral Director
5714.0,Guido Guy
5715.0,Dick Cheney
5716.0,General Patton
5717.0,Danica Patrick
5718.0,Will Rogers
5719.0,W.C. FIELDS
5720.0,Dr. Thurston
5721.0,Caretaker
5722.0,Bing Crosby
5723.0,Gruff Sergeant
5725.0,Western Union Boy
5726.0,Tree Salesman
5727.0,Hamlet
5728.0,Martha Stewart
5729.0,Katy Perry
5730.0,Sock Puppet Dog
5731.0,Samoan Native
5733.0,Glinda
5734.0,Fbi Supervisor
5736.0,Female Agent
5737.0,Whiny Agent
5738.0,Fit Tony
5739.0,Erik
5740.0,4th Graders
5741.0,5th Graders
5742.0,Zach
5743.0,Mr. Benzie
5744.0,Tough 5th Grader
5745.0,Anita
5746.0,Connie
5747.0,Chris
5748.0,Andy Hamilton
5749.0,Tyler Winklevoss
5750.0,Ross
5751.0,MARGE 40-YEAR-OLD
5752.0,Fat Late Shift Worker
5753.0,Mr. Burns Heads
5754.0,Super-hairy Wonder Woman
5755.0,Ms. Juniper
5756.0,DISTINGUISHED OLDER GENTLEMEN
5757.0,Comic Book Gay
5758.0,Tranny #1
5759.0,Tranny #2
5760.0,Gays
5761.0,Grizzly Shawn
5762.0,Bar Customers
5763.0,Devil Moe
5765.0,Melody
5766.0,Distinguished Older Gentleman
5767.0,Liz
5768.0,Playground Ghost
5769.0,Gale Gordon
5771.0,Courtney
5772.0,Fat Chinese Spy
5773.0,CHEEKBONE CHINESE SPY
5774.0,Atf Agent
5775.0,2nd Atf Agent
5776.0,Goatee Chinese Spy
5777.0,David Mamet
5778.0,Statue of Liberty
5779.0,Cheekbones Chinese Spy
5780.0,CHEEKBONEGOATEE SPIES
5781.0,Sheldon Leavitt
5782.0,Rebecca
5784.0,Lainie
5785.0,Carlotta
5786.0,Dr. Kissingher
5787.0,Middle-aged Lady
5788.0,Heavyset Woman
5789.0,Attractive Friend
5790.0,Blofeld
5791.0,Young Woman #1
5792.0,Young Woman #2
5793.0,Burns' Wingman
5795.0,Scratchy's Father
5796.0,Cat Monk
5797.0,Crazy Clown
5798.0,Herman Millwood
5800.0,Male Animator
5801.0,Female Animator
5802.0,2nd Male Animator
5804.0,MAN IN THE AUDIENCE
5805.0,Sir Anthony Hopkins
5806.0,John Lassiter
5807.0,Randy Newman
5808.0,Russell Brand
5809.0,D.J. Kwanzaa
5810.0,Ice Mocha
5811.0,Nasty J
5812.0,Halle Berry
5813.0,Cowboy Ketchup
5814.0,Waffle
5815.0,Peanut Butter
5816.0,Willis
5817.0,Miss Pennyfarthing
5818.0,Nick Park
5819.0,Martin Scorsese
5820.0,Leathery Old Man
5821.0,Leathery Old Woman
5822.0,Climber
5823.0,Other Orderly
5824.0,Walther Hotenhoffer
5825.0,Frat Nerd
5826.0,Drug Dealer
5827.0,Old-timey Farmer
5829.0,Chong
5830.0,Cheech
5832.0,Grizabella
5833.0,ELEANOR
5834.0,Middle-aged Father
5835.0,Viking Fan
5836.0,RETIRED AFRICAN-AMERICAN
5837.0,2nd Retired Lineman Masseur
5838.0,FOOTBALL-HATING INTELLECTUAL
5839.0,Dr. Zander
5840.0,Gerald
5841.0,Kareem Abdul-Jabbar
5842.0,Custodial Employee
5843.0,Man In Tux
5844.0,Sommeliers
5845.0,SHIRLEY TEMPLE-TYPE GIRL
5846.0,Ewell Freestone
5848.0,Raymondo
5849.0,Swami
5850.0,Cregg Demon
5851.0,THOUGHT-BUBBLE FLANDERS
5852.0,Ricky Jay
5853.0,David Copperfield
5854.0,Late Wife
5855.0,Wedding Planner
5856.0,STEVIE B.
5857.0,Tushie
5858.0,THE OCCURRENCE
5859.0,Guidos
5860.0,Old Italian Woman
5861.0,Angela
5862.0,1970s Grampa
5863.0,Taffy
5864.0,Assorted Women
5865.0,Cyclist
5866.0,Female Ibs Sufferer
5867.0,Male Ibs Sufferer
5868.0,Matrons
5869.0,Elderly Nancy Drew
5870.0,Key Man
5872.0,Angry Female Teacher
5873.0,Lenny's Face
5874.0,Skinner's Face
5875.0,Comic Book Guy's Face
5876.0,Moe's Face
5877.0,Wayne
5878.0,FEDEX-TYPE GUY
5879.0,Tom Colicchio
5880.0,Cia Official
5881.0,Humans
5882.0,Viktor
5883.0,Disaster Victim
5884.0,Viktor's Wife
5885.0,Young Kim Jong Il
5886.0,City Slicker
5887.0,Student Chorus
5888.0,ELDERLY ENGLISHWOMAN
5889.0,MRS. KNICKERTWIST
5890.0,Laid-back Teacher
5891.0,Young Chalmers
5892.0,Saloonkeeper
5893.0,Injured Cast Member
5894.0,Voice Of God
5895.0,Avatar Bart
5896.0,Avatar Jimbo
5897.0,Avatar Dolph
5898.0,Avatar Kearney
5899.0,Avatar Milhouse
5900.0,Taxi Dragon
5901.0,KAMALA
5902.0,Roz
5905.0,Undertaker
5906.0,HOWARD JR.
5907.0,Reps
5908.0,Miss Wyoming
5909.0,Robot Maid
5910.0,Game Developer
5911.0,Ethiopian Waitress
5915.0,Foie Greg
5916.0,Amuse Bruce
5917.0,Spanish Chef
5918.0,TONY BOURDAIN
5919.0,Mario Batali
5921.0,BRITISH VOICE
5922.0,Gordon Ramsay
5923.0,Thug
5926.0,Young Thug
5928.0,Paleontologist
5929.0,Stagehand #1
5930.0,Stagehand #2
5931.0,Gang
5932.0,Neil Gaiman
5933.0,Slick Publisher
5934.0,Lackeys
5936.0,Female Marketing Executive
5937.0,Male Marketing Executive
5938.0,Karaoke Operator
5939.0,Robert Marlowe
5940.0,Dottie
5941.0,Regulator
5942.0,Diversity Kitten
5943.0,Wheelchair Kitten
5944.0,Skanky Girl
5945.0,Fatso
5946.0,Eunice
5947.0,Annie Crawford
5948.0,Young Executive
5949.0,Woman Executive
5950.0,Adult Audience
5951.0,Tick-Tock
5952.0,Kevin Dillon
5954.0,Burly Crew Member
5955.0,JANEANE GAROFOLO
5956.0,Elderly Principal Skinner
5957.0,Jiff
5958.0,Skippy
5959.0,Adult Milhouse
5960.0,Zia
5961.0,Robot Doctor
5962.0,Guitarist
5963.0,Holo-book
5964.0,Maude's Ghost
5965.0,Ticket Agent
5966.0,Recorded Announcement
5967.0,Australian Man
5968.0,Aged Burns
5969.0,Adult Kearney
5970.0,Tree
5971.0,Handsome Male Android
5972.0,Delivery Nurse
5973.0,Adult Ralph
5974.0,Adult Ralph #2
5975.0,Adult Ralph #3
5976.0,Lenny
5977.0,Carl
5978.0,Tsa Agent
5980.0,Tsa Officer
5981.0,Ethnic Man
5982.0,Air Marshal
5983.0,Mystery Man
5984.0,Cbsbn Executive
5985.0,Lefty Loony
5986.0,Female Cbsbn Executive
5987.0,Chris Christie
5988.0,James Madison
